﻿Daily Discharge (m3/s) (PARAM = 1)
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
05BE999,1,1,2015,19,64.5,,50.5,,70.6,,58.3,,105,,82.7,,106,,69.2,,66.5,,68.1,,58.4,,53.4,
05BE999,1,1,2015,20,58.9,,74.0,,66.8,,53.7,,113,,86.0,,103,,66.6,,66.0,,63.6,,57.9,,53.4,
05BE999,1,1,2015,21,60.0,,71.3,,64.9,,62.4,,131,,84.7,,103,,62.5,,64.1,,62.6,,57.5,,58.4,
05BE999,1,1,2015,22,59.8,,66.9,,64.7,,57.6,,144,,88.0,,93.6,,73.6,,78.2,,67.1,,53.8,,58.3,
05BE999,1,1,2015,23,59.9,,61.9,,67.0,,57.6,,157,,83.8,,99.0,,81.7,,122,,62.7,,50.2,,60.4,
05BE999,1,1,2015,24,59.8,,70.8,,47.2,,58.7,,161,,82.8,,93.9,,68.5,,122,,65.8,,51.2,,58.4,
05BE999,1,1,2015,25,50.5,,66.4,,62.2,,71.5,,144,,80.8,,89.8,,77.8,,95.9,,62.4,,48.0,,60.9,
05BE999,1,1,2015,26,50.2,,66.1,,60.7,,78.8,,155,,88.0,,90.3,,62.6,,75.1,,68.9,,45.2,,51.0,
05BE999,1,1,2015,27,59.5,,66.7,,61.5,,82.6,,156,,86.2,,82.1,,77.4,,103,,68.8,,35.3,,59.8,
05BE999,1,1,2015,28,59.4,,65.3,,63.0,,62.2,,150,,92.7,,76.6,,74.9,,93.5,,62.3,,43.9,,68.6,
05BE999,1,1,2015,29,59.8,,,,64.1,,71.4,,194,,93.1,,70.3,,72.2,,68.7,,60.6,,43.8,,59.4,
05BE999,1,1,2015,30,68.5,,,,67.5,,61.9,,213,,82.0,,81.7,,70.6,,87.9,,70.2,,45.5,,58.4,
05BE999,1,1,2015,31,69.0,,,,66.4,,,,210,,,,76.4,,61.2,,,,57.9,,,,54.3,
05BE999,1,1,2016,01,55.1,,58.9,,51.7,,64.7,,95.0,,123,,84.9,,126,,69.1,,60.6,,72.6,,60.1,
05BE999,1,1,2016,02,55.4,,58.9,,52.7,,63.1,,95.0,,118,,85.3,,125,,70.7,,58.3,,72.7,,59.8,
05BE999,1,1,2016,03,48.9,,58.5,,52.6,,62.4,,88.6,,118,,84.1,,103,,70.2,,57.0,,68.7,,52.6,
05BE999,1,1,2016,04,49.7,,54.7,,52.7,,79.4,,95.1,,118,,83.1,,105,,69.8,,70.1,,68.4,,53.2,
05BE999,1,1,2016,05,44.8,,54.3,,46.9,,53.0,,90.5,,115,,82.0,,105,,68.4,,69.1,,64.1,,59.8,
05BE999,1,1,2016,06,48.9,,54.6,,56.1,,79.6,,140,,124,,79.7,,103,,72.0,,69.3,,62.6,,59.0,
05BE999,1,1,2016,07,49.5,,54.9,,57.2,,71.4,,127,,143,,94.4,,103,,66.1,,69.7,,68.1,,49.7,
05BE999,1,1,2016,08,50.1,,59.5,,56.4,,72.0,,136,,143,,103,,91.5,,65.3,,68.9,,67.9,,48.6,
05BE999,1,1,2016,09,45.9,,59.4,,56.6,,72.9,,150,,156,,102,,99.3,,63.1,,69.1,,70.5,,42.1,
05BE999,1,1,2016,10,53.2,,54.0,,57.0,,68.2,,137,,167,,92.7,,100,,63.3,,69.3,,67.2,,42.0,
05BE999,1,1,2016,11,50.9,,54.9,,54.6,,73.4,,154,,164,,89.7,,94.5,,65.5,,68.4,,69.8,,44.1,
05BE999,1,1,2016,12,50.9,,54.4,,54.0,,57.6,,101,,162,,97.9,,98.9,,65.6,,69.4,,62.9,,43.8,
05BE999,1,1,2016,13,51.1,,53.4,,52.5,,48.0,,94.8,,139,,93.9,,97.3,,67.0,,70.0,,63.9,,42.3,
05BE999,1,1,2016,14,59.2,,53.2,,56.5,,53.0,,71.8,,133,,87.5,,87.9,,66.2,,71.1,,62.7,,41.1,
05BE999,1,1,2016,15,58.9,,52.9,,57.7,,54.6,,71.4,,102,,95.2,,97.0,,68.4,,66.2,,62.8,,42.1,
05BE999,1,1,2016,16,54.5,,53.3,,58.3,,62.0,,75.8,,89.3,,128,,82.7,,70.4,,68.0,,63.3,,46.8,
05BE999,1,1,2016,17,59.2,,52.6,,57.4,,64.3,,75.4,,88.1,,134,,98.2,,71.4,,68.7,,75.7,,51.2,
05BE999,1,1,2016,18,59.0,,52.9,,57.6,,70.6,,96.1,,95.9,,152,,84.1,,66.8,,70.7,,78.8,,46.7,
05BE999,1,1,2016,19,59.3,,48.7,,53.2,,76.9,,141,,93.8,,142,,80.5,,63.4,,69.4,,62.6,,58.5,
05BE999,1,1,2016,20,59.7,,52.2,,52.8,,79.9,,123,,92.7,,144,,80.9,,63.2,,68.7,,61.3,,56.6,
05BE999,1,1,2016,21,61.3,,53.2,,57.7,,81.7,,138,,95.9,,129,,77.8,,68.9,,67.5,,59.9,,54.7,
05BE999,1,1,2016,22,60.7,,52.9,,57.2,,83.5,,135,,91.1,,134,,79.7,,59.4,,67.6,,58.0,,53.6,
05BE999,1,1,2016,23,55.6,,54.2,,58.7,,106,,145,,90.6,,122,,74.2,,60.3,,61.4,,56.5,,55.7,
05BE999,1,1,2016,24,56.9,,53.9,,58.0,,116,,123,,91.6,,113,,70.7,,59.5,,67.9,,59.2,,54.2,
05BE999,1,1,2016,25,66.8,,52.1,,57.0,,128,,142,,89.2,,104,,75.7,,58.8,,67.8,,59.1,,50.5,
05BE999,1,1,2016,26,60.5,,51.1,,50.5,,135,,135,,95.7,,126,,82.7,,57.9,,64.3,,54.0,,41.9,
05BE999,1,1,2016,27,60.4,,44.0,,50.5,,135,,131,,93.5,,127,,81.3,,58.5,,72.0,,54.7,,41.9,
05BE999,1,1,2016,28,60.0,,43.9,,57.5,,135,,131,,92.5,,105,,72.4,,63.1,,71.2,,59.1,,33.8,
05BE999,1,1,2016,29,58.8,,46.7,,58.7,,145,,137,,93.3,,120,,73.7,,60.9,,71.9,,58.7,,42.9,
05BE999,1,1,2016,30,54.6,,,,64.6,,96.3,,130,,82.4,,125,,77.0,,60.2,,70.8,,58.8,,44.3,
05BE999,1,1,2016,31,54.4,,,,63.9,,,,135,,,,109,,76.9,,,,72.0,,,,46.0,
